gene_name,WT2-Day5-EEC,WT2-Day5-SLEC,KO2-Day5-EEC,KO2-Day5-SLEC,WT3-Day5-EEC,WT3-Day5-SLEC,KO3-Day5-EEC,KO3-Day5-SLEC,WT2-Day8-EEC,WT2-Day8-SLEC,WT2-Day8-MPEC,KO2-Day8-EEC,KO2-Day8-SLEC,KO2-Day8-MPEC,WT3-Day8-EEC,WT3-Day8-SLEC,WT3-Day8-MPEC,KO3-Day8-EEC,KO3-Day8-SLEC,KO3-Day8-MPEC
Gm5354,0,0,0,0,0,0,0,0,0.039637,0,0,0,0,0,0,0,0,0,0,0
Gm5356,0.908485,0.221803,0.18708,0.603324,0.202133,0.279767,0.196169,0,0.696068,0.678114,0.47683,0.521246,0.441301,0.275122,0.948782,0.229079,0.269139,0.324102,1.025776,0.272769
Gm5357,0,0,0.021925,0.11321,0,0,0,0,0,0,0,0.020609,0.020767,0,0.02,0.035857,0,0.018644,0,0.017432
Gm5358,0,0,0,0,0,0,0.470073,0,0.36304,0,0,0,0,0,0,0.178908,0,0.378836,0.366611,0.142075
Gm5361,0,0,0,0,0,0.017764,0,0,0.075941,0,0,0.02774,0.20489,0,0,0,0,0,0,0
Gm5362,0,0,0,0,0,0,0,0.012284,0.021448,0,0,0.012375,0,0,0,0,0.012394,0,0,0
Gm5363,0,0,0,0,0,0,0,0,0.041497,0,0,0,0,0.050808,0,0.041626,0.048438,0,0.043057,0
Gm5364,0,0,0.054767,0,0,0,0,0,0.133254,0,0,0.050798,0.154633,0,0,0,0,0.046814,0,0
Gm5366,0,0,0,0,0,0,0,0,0.081036,0,0,0,0,0,0,0,0,0.028198,0.02808,0
Gm5368,0,0.122264,0.387321,0.31872,0,0,0,0.086536,0,0,0.160598,0,0.182184,0,0.177058,0,0,0.082984,0,0
Gm5369,0,0,0,0,0,0.057517,0,0,0.156322,0,0,0.087845,0.181705,0,0,0,0,0,0,0
Gm5370,0,0,0.100065,0,0,0,0,0,0.162032,0,0,0.272822,0,0,0.091424,0,0,0.085956,0.167248,0.073023
Gm5371,0,0,0,0,0,0,0.029116,0,0.022348,0,0,0,0,0,0,0,0,0,0,0
Gm5372,0,0,0,0.136175,0,0.201688,0.362189,0,0.279279,0,0.140724,0.305853,0,0.164898,0.314244,0,0,0.147725,0,0
Gm5373,0.124613,0.108381,0.536355,0.141915,0.23534,0.529366,0.029113,0.340343,5.713057,0.410187,0.579433,1.634298,2.064267,1.051223,0.519287,0.388598,0.429574,0.788285,0.830726,0.761808
Gm5374,0,0,0.273311,0,0.09015,0.62628,0,0,0.070789,0.620601,0,0.078387,0.176898,0,0,0.43569,0.081033,0.074287,0.219017,0.168036
Gm5379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5380,0.093726,0.110604,0.148263,0.131177,0.197271,0.331659,0.125512,0.077305,1.941246,0.279203,0.237457,0.841689,0.854654,0.406955,0.323658,0.279167,0.410196,0.445131,0.516057,0.664026
Gm5381,0,0,0,0,0,0,0,0,0.029261,0,0,0,0,0,0.032803,0,0.034036,0,0,0
Gm5383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085775,0,0,0
Gm5384,0.162406,0.366906,0.300588,0.115957,0.167318,0.393022,0,0.122435,0.240893,0,0,0.129494,0.143263,0.328628,0.145678,0.2422,0.138846,0,0.243191,0.313919
Gm5385,0.02581,0,0,0,0,0,0,0,0,0.085686,0.048068,0.026263,0,0,0.051454,0,0,0,0.035772,0.022039
Gm5386,0,0,0,0,0,0,0,0,0.013704,0,0,0,0.015875,0,0,0,0,0.042732,0,0
Gm5387,0,0,0,0,0,0,0,0,0.13966,0,0,0.053033,0,0,0,0,0,0,0.193088,0
Gm5388,0.038308,0.094749,0.04118,0.183268,0.04877,0.025013,0.043605,0,0,0,0.034615,0,0.038978,0,0,0.135311,0,0.176439,0.113134,0.031877
Gm5389,0.036092,0,0.0389,0,0,0,0,0,0.09392,0,0,0.1068,0.038122,0,0.073116,0,0,0,0,0
Gm5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5391,0,0.215595,0.182117,0.075127,0.197172,0.108732,0,0.08171,0.327017,0,0,0,0.085696,0.089108,0.332241,0,0.086781,0.078021,0.22873,0
Gm5392,0.061295,0,0,0.10809,0.208154,0.156922,0.203605,0,0,0,0,0.178573,0,0,0.117469,0.052288,0,0,0,0.048256
Gm5393,0.370522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145331,0,0,0,0,0,0
Gm5395,0,0,0,0,0,0,0,0,0.257121,0,0.088134,0,0,0,0,0,0,0.044933,0,0
Gm5396,0.219491,0,0.458581,0.186316,0.123461,0,0.240134,0,0.092126,0.119291,0.282212,0.32445,0.215773,0,0,0,0,0,0.351015,0
Gm5397,0,0,0,0,0,0,0,0,0,0,0,0.08469,0,0,0,0,0,0,0,0
Gm5398,0,0,0,0,0,0,0,0,0.039086,0,0,0.044669,0.045345,0,0,0,0.055873,0,0,0
Gm5400,0,0,0,0,0.054926,0.092862,0,0,0,0,0,0,0,0,0.046435,0,0,0.043416,0,0.077889
Gm5401,0,0,0,0,0,0,0,0,0.340015,0,0,0,0,0,0,0,0,0.355481,0.172446,0
Gm5402,0,0,0,0,0,0,0,0,0.065481,0,0,0,0,0,0,0.021777,0,0,0,0
Gm5403,0,0.016068,0.038891,0.032004,0.017626,0.055695,0,0.040003,0.441937,0.041534,0.042229,0.200443,0.260443,0.090758,0.123768,0.084958,0.042393,0.160837,0.173457,0.090004
Gm5405,0,0,0,0,0,0,0,0,0.222698,0,0,0,0,0,0,0,0.088105,0,0,0
Gm5406,0.667773,0.352709,0.16585,0.815102,0.76284,0.222625,0.533671,0.252011,0.299105,0.446688,0.245399,0.411061,0.294273,0.218393,0.066144,0.378581,0.256443,0.597501,0.350158,0.337938
Gm5408,0,0,0.068688,0,0,0,0,0,0.119751,0.069896,0,0,0.194326,0.135837,0,0,0,0.058767,0.057772,0
Gm5409,0,0,0,0,0.087708,0,0,0,0.061183,0,0.062811,0,0.093546,0,0,0,0,0,0,0
Gm5414,0,0,0.051731,0,0,0,0.02749,0,0.147685,0,0,0.0243,0,0,0.039431,0,0.024484,0,0.043898,0.020438
Gm5415,0,0.051476,0.055427,0.039038,0.011989,0.041289,0,0.010561,0.191331,0.011386,0.018725,0.127266,0.090544,0.049622,0.030368,0.036753,0.031416,0.018814,0.141918,0.024481
Gm5416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5418,0,0,0,0,0,0,0,0,0.276068,0,0,0,0,0,0,0,0,0,0,0
Gm5419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5421,0,0,0.017812,0,0,0,0.037589,0,0.029596,0,0.031425,0.016958,0.03493,0.018104,0,0,0,0,0.046492,0.028846
Gm5422,0,0,0.015811,0,0.016687,0.038808,0.016862,0.029638,0.106292,0,0.013539,0.014391,0.029244,0.016546,0.014627,0.012232,0,0.012713,0.026996,0.026612
Gm5424,0,0,0,0,0,0,0.049628,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5425,0.343035,0,0.565254,0,0,0.092874,0.714371,0.29031,0.273954,0.161212,0.379927,0.457329,0,0.451506,0.163549,0.37466,0.504193,0.13956,0,0.440961
Gm5426,1.067372,0.704067,0.387798,0.433412,0,0.798802,0,0.4902,1.626416,0.298728,0.281859,0.845949,0.523573,0.411347,1.162533,0,0.273381,0,0.228006,0.345697
Gm5430,0.051398,0,0,0.20814,0.127801,0,0.062154,0.049121,0,0,0.107213,0.164641,0.161091,0.061655,0.1697,0.182809,0.051122,0.299887,0.25367,0.047294
Gm5431,0.102793,0.05803,0.125157,0.140924,0.049678,0.30238,0.155073,0.199281,1.160878,0.353513,0.286946,0.443216,0.505758,0.2623,0.237717,0.222243,0.284796,0.355998,0.378548,0.441407
Gm5434,0.056839,0,0.03069,0,0,0,0,0.057177,0.099319,0,0,0,0,0,0,0.025037,0.087488,0,0,0
Gm5435,0,0,0,0,0,0,0,0,0.098769,0,0.066957,0.148167,0.07534,0.03971,0.036245,0,0.037626,0,0,0.06195
Gm5436,0.28607,0.350336,0.295985,0.077315,0.108286,0.056587,0,0.089685,0.240282,0.196057,0.421925,0.54353,0.494142,0.309573,0.360342,0.162068,0.376503,0.079861,0.166071,0.380271
Gm5442,0,0,0,0,0.022167,0,0.021899,0,0.020212,0,0,0.038802,0,0.02077,0.018802,0.016858,0,0.01748,0,0.037765
Gm5445,0,0.167519,0,0,0.302819,0.405885,0,0,0,0,0,0.38131,0.29521,0.692676,0,0.603566,0.320552,0,0.165024,0.375676
Gm5446,0,0,0.079521,0,0,0.042498,0.170328,0,0,0,0,0.17387,0,0,0,0,0,0,0,0
Gm5447,0.088178,0.027342,0.045866,0.041276,0.051691,0.146723,0.02551,0.067088,0.065685,0.073792,0.080844,0.067646,0.158926,0.096698,0,0,0.068275,0.040819,0.02037,0.038021
Gm5449,1.383943,0,0.29407,0,0,0,0,0.505402,0.747099,0.274236,0.220586,0.247206,0,0.26866,0,0.361284,0,0,0,0.16875
Gm5451,0.610357,0.782076,0.418527,0.40583,0.129309,0.352296,0,0.638486,0.913992,0.572755,0.103776,0.227628,0.620539,0.712603,0.605895,0.208575,0.194478,0.824139,0.212763,0.362911
Gm5453,0,0,0.201012,0.149298,0.283825,0.164024,0.397642,0,0,0.18921,0,0,0.6792,0.227422,0,0.154712,0.435863,0.43443,0,0.359873
Gm5456,0,0,0.474851,0.234085,0,0,0.173038,0,0.210325,0.261886,0.053666,0,0,0.183515,0.187316,0,0,0.087408,0.249714,0.179585
Gm5458,0,0,0,0,0,0,0,0,0.192273,0,0,0,0,0.146893,0,0,0,0,0,0
Gm5459,0,0.167984,0,0.167792,0,0,0,0,0.076301,0,0,0.147114,0,0.202211,0,0,0.396131,0,0.064838,0.356932
Gm5460,0.08253,0,0.066499,0.019087,0.112391,0.201825,0.056286,0.086878,0.573129,0.181715,0.074644,0.217231,0.18053,0.078857,0.091206,0.061308,0.064149,0.107636,0,0.123097
Gm5466,0,0,0,0,0,0,0.048119,0,0.129344,0,0.056463,0,0,0,0.041034,0.036663,0,0,0,0
Gm5473,0.300822,0.237418,0.087483,0.242376,0,0.110836,0.100431,0.328292,0.077781,0,0,0.111773,0,0.391026,0,0,0,0,0,0.268651
Gm5475,0,0,0.035626,0,0.019177,0.076537,0,0,0.196765,0.018279,0,0.083983,0.044508,0.071975,0,0.012851,0,0.015119,0.045423,0.040337
Gm5478,0,0,0,0,0,0,0,0,0.074283,0,0,0.060262,0,0,0,0,0,0,0,0
Gm5479,0,0,0,0,0,0,0,0,0,0,0,0.158258,0,0,0,0,0,0.340811,0,0
Gm5483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07339,0
Gm5499,0,0,0,0.072672,0.084526,0,0,0,0.134375,0,0,0,0,0,0,0,0,0,0.081019,0
Gm5501,0,0,0,0,0,0.035954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5507,0.201404,0,0.104755,0.127561,0.122315,0.125537,0,0.144932,0.084804,0.052223,0.145261,0.056642,0.099743,0.050861,0,0.084311,0,0.347621,0.225041,0.093856
Gm5510,0,0,0,0,0,0,0,0.118684,0.235428,0,0,0,0.30764,0,0,0,0,0,0,0
Gm5511,2.068936,1.450436,2.776965,1.941647,1.258687,0.424866,3.379494,1.928104,8.846701,5.482286,18.077225,15.542953,3.125163,18.746066,10.176445,2.544733,14.443599,9.486129,2.895047,14.812711
Gm5512,2.74411,0.845271,3.33379,3.468289,2.405616,0.901373,1.846178,1.191929,0,3.198416,2.022955,0,3.249072,2.242747,3.070182,2.494681,1.280483,2.84102,2.268567,1.749507
Gm5513,0.03593,0,0.078101,0.033927,0.117282,0,0,0,0,0,0,0.036191,0.044822,0.051375,0,0,0,0.101092,0,0.039588
Gm5522,0,0,0,0,0,0,0,0,0.228007,0,0.091195,0.040428,0.034186,0,0,0,0,0,0.03064,0
Gm5523,0.064569,0.134047,0.051116,0.223957,0.165005,0.030347,0,0.093801,0.133028,0.108459,0.041755,0.0502,0.096329,0.051843,0.092764,0,0.095899,0.113698,0.062919,0.175849
Gm5525,0.11861,0.045641,0.129107,0.034093,0.042991,0.051823,0.041684,0.15569,0.033624,0,0.070704,0,0,0.040146,0.118181,0,0,0,0.033607,0
Gm5526,1.047763,2.747254,0,1.842593,0.388097,0,1.366008,0.832735,0,1.859556,1.677825,0,0.521645,0.516429,1.888253,0.361851,0.457171,1.33968,1.505358,0.358245
Gm5527,0.737767,0.324435,0.130878,0.402267,0,0.074219,0,0.120647,0,0.128222,0,0.123757,0.112682,0,0,0,0.114041,0.103475,0.289796,0.194787
Gm5528,0,0.345907,0.667868,0.497338,0.307233,0.364475,0.622238,0,0.634764,0.584473,0.118519,0.126095,0.300985,0.700465,0.439863,0.229969,0,0.383344,0,0.330224
Gm5529,1.329783,0.6526,0.445993,0.627548,0.457582,0.288574,0.288472,0.244425,0.710811,0.322896,0.439431,0.392304,0.571573,0.304146,0.605215,0.252287,0.543018,0.381249,0.559089,0.581719
Gm5530,0,0,0,0,0,0.031859,0,0,0,0,0,0,0,0,0.048255,0.043325,0.04871,0,0,0.039911
Gm5537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5538,0,0,0.072857,0,0.196399,0,0,0,0,0,0.091806,0.136237,0,0,0,0,0,0,0,0
Gm5539,0.054185,0.138385,0,0.326145,0,0.105139,0,0.17003,0.047703,0,0.050181,0.074302,0.056996,0,0.053895,0.215356,0.055988,0,0.069705,0
Gm5540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5541,0,0,0,0,0,0,0,0,0.091887,0,0,0,0,0,0,0,0,0,0,0.01596
Gm5542,0,0,0,0,0,0.031335,0,0,0.149088,0,0,0,0,0,0,0,0,0,0,0.045698
Gm5543,0,0,0,0,0,0,0,0,0,0,0,0.039439,0,0.126851,0,0,0,0.03604,0,0
Gm5548,0,0.226423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5550,0,0,0.050307,0,0.094354,0.057459,0,0.08222,0,0,0,0.140057,0.167202,0,0,0,0,0,0.037036,0.184994
Gm5551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077236,0,0,0,0,0,0
Gm5552,0,0.147447,0.38025,0,0.135251,0,0,0,0,0,0.28362,0.228529,0,0.686432,0,0.100952,0.11882,0.107441,0.103889,0.087153
Gm5554,0,0,0,0,0,0,0,0,0.152658,0,0,0,0,0,0,0,0,0,0,0
Gm5555,0.043977,0,0.097417,0,0,0,0,0.043113,0,0,0,0.044617,0,0.0999,0.044543,0,0,0.041427,0.087962,0
Gm5558,3.134978,3.26519,4.228779,3.697088,3.103444,1.16245,3.081087,3.9371,2.000768,2.14945,1.702701,2.652367,1.761148,1.454113,0.977523,1.525597,1.627306,1.716452,2.787418,2.295471
Gm5559,0.162215,0,0,0,0.176375,0,0,0.133158,0.52519,0,0,0.213239,0.629862,0.233119,0.162216,0,0.167448,0.52111,0,0
Gm5560,2.28812,0.629076,1.672423,1.459852,0.831079,0.223707,0.427269,0.776614,0.679575,0.627607,0.742538,0.418965,0.716016,0.794186,0.976007,1.21391,0.486367,0.435968,0.69517,0.598547
Gm5561,0,0,0.410165,0,0.54112,0,0.424068,0,0.804535,0.639373,0.333263,0.729877,0.157404,0.523763,0.776071,0.677482,0.877221,0.225199,0.321537,0
Gm5564,0.062756,0.074341,0,0,0,0.032833,0.068073,0.057569,0,0.185727,0,0.136327,0,0,0.062408,0,0.064413,0.061139,0.097158,0.052382
Gm5565,0,0,0.039184,0,0,0,0,0,0.322274,0,0,0,0,0,0,0.128085,0,0,0,0
Gm5566,0,0,0,0,0.228197,0,0.324266,0.684399,0.275965,0.649603,0.157905,0,0,0.182845,0,0.173335,0.147234,0.297526,0.126696,0.158847
Gm5575,65.046176,98.985623,62.347998,48.799749,94.873283,287.861361,99.152908,104.090454,63.603509,50.369822,48.704483,41.14812,37.756972,68.890077,48.319848,37.212632,47.473927,27.701981,21.167965,52.889842
Gm5576,0,0,0,0,0,0,0,0,0.063481,0.038623,0,0,0,0,0.034986,0,0,0,0.064701,0
Gm5578,0,0.042354,0,0,0.039794,0.222307,0,0,0.09528,0,0,0,0,0,0,0,0,0,0.032372,0
Gm5580,0.031494,0.080429,0,0.029118,0,0.020975,0,0.065954,0.252879,0,0.059702,0,0.032543,0,0,0,0,0,0,0.055927
Gm5581,0,0,0,0.06097,0,0.131752,0,0,0.124921,0,0,0,0,0.032494,0,0,0.207871,0,0,0.107547
Gm5582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5583,0.040461,0.111439,0,0,0,0,0,0,0,0,0,0.101817,0,0,0.158498,0,0,0,0,0.026761
Gm5586,0.330049,0.66752,1.140035,0.594777,0.325281,0.464954,0.933469,0.282573,0.527441,0.091983,0.288457,0.404748,0.53968,0.191377,0.627084,0.273205,0.357455,0.204064,0.542609,0.428489
Gm5587,0,0,0,0,0,0,0,0,0.18479,0,0,0,0,0,0,0,0,0,0,0.204371
Gm5590,0.414141,0.289432,0.246752,0.092457,0.306326,0.243907,0.159011,0.083605,1.458363,0.171111,0.177451,0.555287,0.369361,0.238756,0.279149,0.183742,0.235645,0.343903,0.18279,0.17608
Gm5591,0.021229,0,0.023316,0,0,0.050209,0.037262,0,0.183408,0,0.009845,0.019844,0.079692,0.088308,0.031941,0.028668,0.033045,0.037487,0.009802,0.01515
Gm5592,0.036466,0,0.015588,0,0,0,0,0,0.046025,0,0,0.044896,0.038936,0,0.047843,0,0.016471,0.02262,0,0.017425
Gm5594,0,0,0,0,0,0,0,0,0.028206,0,0,0.028772,0,0,0.056072,0,0,0,0,0
Gm5596,0,0,0,0,0,0.012837,0.02924,0,0.018534,0,0,0,0,0,0,0,0,0,0,0
Gm5597,0,0,0,0,0,0,0,0,0.043969,0,0,0,0,0,0,0,0,0,0,0
Gm5599,0.123429,0,0.206606,0,0.146219,0.120949,0,0.119239,0.190534,0,0.107707,0,0,0.064466,0,0,0.123978,0,0,0.09826
Gm5605,0,0.04655,0.041505,0.07221,0,0.024226,0,0.036986,0.184758,0.041561,0.074232,0.252553,0.168615,0.040834,0,0.032661,0.12577,0.111115,0.03491,0.069067
Gm5609,0.065425,0,0,0,0,0,0,0,0.201584,0,0,0,0,0,0,0,0,0,0,0.055108
Gm5611,0.93424,0.501353,0.13859,0.150228,0.824707,0.047069,0.48486,0.126892,0.053986,0.144541,0.118077,0.062548,0.129489,0.139178,0,0,0.132535,0.18401,0.117741,0.228607
Gm5612,0.219689,0,0,0.341048,0,0,0.225639,0.183686,0.785683,0.434712,0.35195,0.378312,0.198722,0.414028,0.192944,0.172312,0,0.563189,0.728336,0
Gm5614,0.60513,0,0,0,0.304285,0,0.612858,0.242568,0.717139,0.276762,0.921918,0.49511,0.529853,0,0.272156,0,0.269201,1.707443,0.227975,1.630743
Gm5615,0,0,0.055616,0,0,0.014694,0.019501,0,0.10575,0,0,0.113414,0,0,0,0.045935,0.041111,0.016584,0,0.015647
Gm5616,254.164795,115.082649,111.385216,84.780154,209.266218,0,110.331259,56.672981,72.560069,76.639593,95.170803,92.037214,71.186008,79.596132,80.05346,52.259907,80.965787,88.385714,74.671057,74.537293
Gm5617,19.276846,16.87921,23.342489,29.593335,8.31269,7.485594,15.489253,14.228509,44.513607,43.620209,41.185241,51.893075,47.076817,51.718204,24.101234,31.160245,32.248819,44.114112,53.118545,44.152846
Gm5619,0,0.113868,0,0,0,0.134869,0,0.235408,0.315799,0.367522,0,0.114555,0,0,0,0,0.134395,0,0,0.116232
Gm5620,0.142542,0.062342,0.352384,0.329698,0.189796,0.167995,0.180617,0.190865,0.141171,0,0,0,0.133846,0.039823,0,0.035417,0.133673,0.196882,0.215279,0.23361
Gm5621,0.153594,0.799433,0.448183,0.794763,0.12787,0.311094,0.335028,0.453236,0.181761,0.218126,0.284626,0.574571,0,1.092257,0.400416,0.159874,0.099583,0.766791,0.385874,0.791377
Gm5622,0,0,0.058053,0,0,0,0,0,0.025088,0,0,0,0,0,0,0,0,0,0,0
Gm5624,0,0,0,0,0,0,0,0,0.049365,0,0,0,0,0.062963,0,0,0,0,0,0
Gm5626,0,0,0,0,0,0.028006,0,0,0.0771,0,0,0.043636,0.044315,0,0,0,0,0.040383,0.081214,0.036474
Gm5628,0,0,0,0,0,0,0,0.046205,0,0,0,0.053637,0.051388,0,0.049488,0,0,0,0,0
Gm5637,0,0,0,0.050634,0,0,0,0,0.094356,0.063754,0.050864,0.319887,0,0.058347,0,0.125169,0.058026,0.056746,0.05267,0.044036
Gm5638,0,0,0,0,0,0,0,0,0.029195,0,0,0,0,0,0,0,0,0,0,0
Gm5639,0,0,0,0,0,0.010525,0,0,0,0,0,0.064679,0.020777,0,0,0,0,0,0.058294,0
Gm5640,0,0,0,0,0,0,0,0,0,0,0,0,0.067141,0,0,0,0,0,0,0
Gm5641,0.190311,0.206445,0.266502,5.857053,0,0.31034,0.166548,0.408217,0,0.655324,0,0.147047,0,0.158645,0,0,0.223231,0,0,0
Gm5643,0,0.068444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5644,0,0,0,0,0.160226,0,0,0,0,0,0,0.134895,0,0.14493,0.137277,0,0.295593,0.130595,0,0
Gm5645,0,0.017129,0,0,0,0,0,0,0.101741,0,0.01218,0,0,0,0,0,0,0,0,0
Gm5646,0,0.017129,0,0,0,0,0,0,0.066323,0,0.01218,0,0,0,0,0,0,0.187653,0,0
Gm5648,0,0,0,0,0,0,0,0,0.138468,0,0,0.07718,0.026581,0,0.025084,0,0,0.023453,0,0
Gm5649,0,0,0,0,0,0,0,0,0,0.051166,0,0,0,0,0,0,0,0.042764,0,0
Gm5650,0,0.111647,0,0,0,0.280697,0,0,0,0,0,0,0,0.092106,0,0,0,0.080798,0,0
Gm5652,0.139096,0.112005,0,0.083462,0,0.029464,0,0.090545,0.039148,0.09853,0.04289,0,0,0.047947,0,0,0.132074,0.084474,0.04146,0.132964
Gm5653,0,0,0,0,0,0,0,0,0.108143,0,0,0,0,0,0,0,0,0,0,0
Gm5654,0,0.163161,0,0,0.146293,0,0,0,0.764099,0.135654,0.222324,0.241741,0.126553,0.130063,0.123001,0,0.387438,0,0.336127,0.185559
Gm5655,0,0,0,0,0,0.065011,0,0,0.043753,0,0,0,0.086288,0,0,0,0,0,0.090584,0
Gm5656,0,0,0,0,0.13612,0,0,0,0.171252,0,0,0,0,0,0.192112,0,0,0,0,0
Gm5660,0,0,0,0,0,0,0,0,0.035866,0.121833,0,0,0,0,0,0,0,0.033948,0,0
Gm5662,0,0,0.02304,0.022406,0,0.366787,0,0,0,0,0,0.105285,0.121102,0,0,0,0,0.055772,0.137798,0.043174
Gm5668,0,0,0,0,0,0,0,0,0.125471,0,0,0,0,0.446528,0,0.125113,0,0.133116,0.128496,0
Gm5670,0,0,0,0,0,0,0,0,0.164461,0,0,0,0,0,0,0,0,0,0,0
Gm5678,0,0,0,0,0,0,0.111493,0,0.260702,0.053303,0,0.048321,0,0.051817,0,0,0,0,0,0
Gm5681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022289
Gm5682,0,0,0,0,0,0.072131,0,0,0,0,0.201314,0.109935,0,0,0,0.098801,0,0.314922,0.101713,0
Gm5684,0,0,0,0.041876,0,0,0,0,0,0,0,0,0,0,0.045197,0,0,0,0,0
Gm5687,0.263948,0.336823,0.268757,0.076217,0.095375,0.29207,0.096381,0.454662,0.735189,0.093282,0.0738,0.080923,0.083318,0.2631,0.080918,0,0.08837,0.319612,0.077849,0.278012
Gm5689,0,0,0,0,0,0,0,0,0,0,0,0.2625,0,0,0.546508,0.243851,0,0,0,0
Gm5692,0,0,0,0.037338,0,0,0,0,0,0,0,0,0.041521,0,0,0,0.041717,0,0,0
Gm5694,0,0,0,0,0,0.050892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5696,0,0,0,0,0.115266,0,0,0,0.086104,0.10779,0,0,0,0,0,0,0.101775,0,0,0.075571
Gm5697,0.258008,0.284725,0.239005,0.13408,0.201967,0.646482,0.216333,0.300462,1.696177,0.397059,0.175466,0.502927,0.522205,0.339845,0.181363,0.380196,0.396569,0.482818,0.403909,0.402903
Gm5700,0,0,0,0,0,0,0,0,0.116521,0,0.039995,0.044394,0,0,0,0.038963,0,0,0,0
Gm5702,0,0,0,0,0,0.020443,0,0,0.04079,0,0.028084,0,0.047253,0,0.076011,0,0,0,0,0.013328
Gm5703,0,0,0,0,0,0,0,0.009877,0.178256,0.020682,0,0.034319,0.019875,0.021792,0,0.00847,0.009845,0.009031,0,0.023995
Gm5705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5706,0,0,0,0,0,0,0,0,0,0,0,0,0.039092,0,0,0,0,0,0,0.036493
Gm5708,0,0,0,0,0,0,0.058312,0,0,0,0,0.051131,0.052133,0,0,0,0.104842,0,0,0
Gm5709,0.145015,0.044897,0.039062,0,0,0,0,0,0.345258,0,0,0.218868,0,0,0.071366,0.031923,0.222238,0.033268,0.132226,0.060597
Gm5710,0,0.054878,0,0,0,0,0.100559,0,0.043496,0.048475,0,0,0,0.047376,0,0.038736,0.045074,0,0.175631,0.036397
Gm5711,0.830208,1.004434,1.48662,0.391941,0.178405,0.481354,1.922525,1.29373,0.132997,0.331295,0.403308,0.584251,0.748538,0.158703,0.4517,0.266407,0.473028,0.426714,0,0.109666
Gm5712,0,0,0,0,0,0,0,0,0.109157,0,0,0,0.042206,0,0.081659,0,0,0.038099,0,0
Gm5714,0,0,0.102608,0.084062,0,0,0,0.275713,0.524767,0.203908,0,0.1864,0,0.498797,0,0.165688,0,0,0.085582,0.146375
Gm5715,0.027498,0,0,0,0,0,0,0,0.024315,0,0,0,0,0,0.08172,0.024396,0,0,0,0
Gm5717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm572,0,0.109299,0,0.0817,0,0,0,0,0.103789,0.032587,0.05353,0.059644,0.090238,0.031962,0.029075,0.026033,0,0.08123,0,0
Gm5721,0,0,0,0,0,0,0,0,0,0,0,0.047414,0.023848,0,0,0,0,0,0,0.039904
Gm5723,0,0,0,0,0,0,0,0,0,0,0.128814,0,0,0,0,0,0,0,0,0
Gm5724,0.039119,0,0,0,0,0,0,0,0.137094,0,0,0.07921,0.015882,0.050912,0.015337,0.027514,0.015877,0,0.015585,0
Gm5726,0,0,0,0,0,0,0,0,0,0.136428,0,0,0.138515,0,0,0,0,0,0,0.098102
Gm5728,0,0,0,0,0,0,0,0,0.108359,0,0,0,0.10757,0.10437,0,0.073042,0,0,0.078869,0.19049
Gm5731,0,0,0,0,0,0,0,0,0,0.265672,0,0,0,0.127694,0,0,0,0,0,0.181808
Gm5732,0.043696,0,0,0,0.050473,0,0,0,0.116385,0,0.039238,0,0.044233,0.046693,0,0,0.088931,0.079913,0.039784,0
Gm5733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5734,0,0,0,0,0,0,0,0,0.042937,0,0,0,0.099646,0,0,0,0,0,0,0.040178
Gm5735,0,1.021762,2.414223,0.606611,1.751373,0,0.769479,3.527514,0.655517,0.687242,0.574393,1.341063,0,0.697959,0,0.711847,0.715391,0,0,0.465487
Gm5737,0.032557,0,0,0,0,0,0,0,0.114657,0,0,0.032906,0.099703,0.105814,0,0,0,0.089815,0,0.027432
