gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Gm37477",0.316008216,-0.314474984,0.310000046,-1.014435282,0.310375096,NA
"	Gm37478",0.809398413,0.781915709,0.601765485,1.299369487,0.193817158,NA
"	Gm37479",0.779757131,-0.354449349,0.545864955,-0.649335235,0.516121716,NA
"	Gm37480",0.465067752,-0.582890792,0.31570377,-1.846321923,0.064845476,NA
"	Gm37482",0.959254562,-0.286963563,0.52851963,-0.542957246,0.58715924,NA
"	Gm37483",0.254838174,-0.139249726,0.303691831,-0.458523121,0.646576655,NA
"	Gm37484",0.205839795,-0.153622879,0.301513641,-0.509505568,0.610397897,NA
"	Gm37485",0.886736679,0.202408373,0.565577991,0.357878802,0.720434015,NA
"	Gm37491",0.139945146,-0.203419753,0.287815734,-0.706770788,0.479708931,NA
"	Gm37495",0.247461782,-0.005920483,0.306768197,-0.019299532,0.984602157,NA
"	Gm37497",0.289499792,0.092949703,0.310174838,0.29966874,0.764429845,NA
"	Gm37498",0.808915137,0.155802109,0.556373224,0.280031645,0.779453226,NA
"	Gm3750",0,NA,NA,NA,NA,NA
"	Gm37500",0.103142564,-0.000298002,0.280234155,-0.001063405,0.999151526,NA
"	Gm37502",0.274072714,-0.359266811,0.306118258,-1.173620981,0.240546874,NA
"	Gm37504",0.498500007,0.204045101,0.431207343,0.473194866,0.63607416,NA
"	Gm37505",0.0462318,0,0.276955175,0,1,NA
"	Gm37506",0.102860492,-0.458195383,0.279550526,-1.63904318,0.101204267,NA
"	Gm37508",0,NA,NA,NA,NA,NA
"	Gm37509",0.589634449,-0.523272807,0.391632348,-1.336132751,0.181505887,NA
"	Gm37513",0,NA,NA,NA,NA,NA
"	Gm37514",0.671221854,-0.886580472,0.496625591,-1.785208993,0.074227424,NA
"	Gm37516",0.519621087,-0.335429806,0.331171123,-1.012859464,0.311127293,NA
"	Gm37517",0.358508858,-0.547386471,0.311426609,-1.757674057,0.078802985,NA
"	Gm37518",0.678809548,-0.6208056,0.412107298,-1.506417387,0.13196006,NA
"	Gm3752",0.057046569,0,0.276955175,0,1,NA
"	Gm37521",0.626446776,-0.093655263,0.394427933,-0.237445817,0.812310949,NA
"	Gm37524",0.636334113,0,0.395704631,0,1,NA
"	Gm37525",0.546851537,-0.81940324,0.500901758,-1.635856189,0.101869689,NA
"	Gm37526",0.162029478,-0.188640167,0.291599236,-0.646915847,0.517686409,NA
"	Gm37527",0.970498029,-1.039436985,0.586470608,-1.772359896,0.076334834,NA
"	Gm37530",0,NA,NA,NA,NA,NA
"	Gm37533",0.231557446,-0.007259769,0.304677893,-0.023827686,0.980990056,NA
"	Gm37534",0.924364675,-0.598639656,0.566057248,-1.057560269,0.290255964,NA
"	Gm37535",0.955501155,-0.25164635,0.445510817,-0.564849025,0.572176458,NA
"	Gm37536",0.869115738,-0.667382187,0.322998296,-2.066209621,0.038808691,NA
"	Gm37537",0.806486458,-0.207170682,0.601917377,-0.344184584,0.730707475,NA
"	Gm37538",0,NA,NA,NA,NA,NA
"	Gm37539",0.110007273,-0.240816204,0.278318451,-0.865254182,0.386899293,NA
"	Gm37541",0.989381858,-0.384938594,0.556672718,-0.691498939,0.489252047,NA
"	Gm37542",0.695735932,-0.324830926,0.463505971,-0.700812818,0.483419838,NA
"	Gm37543",0.342347778,0.31984574,0.312397557,1.023842,0.305909909,NA
"	Gm37544",0,NA,NA,NA,NA,NA
"	Gm37546",0.647893024,0,0.531245572,0,1,NA
"	Gm37547",0,NA,NA,NA,NA,NA
"	Gm37548",0.900229925,-0.689615588,0.522021386,-1.321048535,0.186485181,NA
"	Gm3755",0.353819823,-0.008024438,0.319374593,-0.025125472,0.979954882,NA
"	Gm37551",0.722794098,-0.447159413,0.442727235,-1.010011081,0.312489981,NA
"	Gm37552",0.229045823,-0.393093018,0.303094593,-1.296931807,0.194654651,NA
"	Gm37553",1.043875679,-0.006687166,0.618143632,-0.010818143,0.991368539,NA
"	Gm37555",0.151186039,-0.177705386,0.292259656,-0.6080394,0.543161342,NA
"	Gm37556",0,NA,NA,NA,NA,NA
"	Gm37561",0,NA,NA,NA,NA,NA
"	Gm37562",0.756943159,-0.569148936,0.422829752,-1.346047512,0.178287194,NA
"	Gm37563",1.042862403,-0.267256353,0.593214474,-0.450522306,0.652333874,NA
"	Gm37564",0.302372078,-0.19905202,0.310473004,-0.641125049,0.521441441,NA
"	Gm37565",0.30718723,-0.237530872,0.309384203,-0.767753718,0.442633515,NA
"	Gm37567",0.33927233,-0.128362145,0.332359705,-0.386214524,0.699337798,NA
"	Gm37570",0.984005369,0.265071226,0.561594596,0.471997466,0.636928598,NA
"	Gm37571",0.116275352,0,0.277237948,0,1,NA
"	Gm37572",0,NA,NA,NA,NA,NA
"	Gm37573",0.0571606,0,0.276955175,0,1,NA
"	Gm37574",0,NA,NA,NA,NA,NA
"	Gm37577",0,NA,NA,NA,NA,NA
"	Gm37578",0.298708927,-0.334839094,0.308252545,-1.086249244,0.277368736,NA
"	Gm37580",0.286998476,0.216653753,0.308353668,0.702614483,0.482296034,NA
"	Gm37581",0.76316181,0.551810976,0.512453514,1.076802014,0.281568725,NA
"	Gm37582",0.303665102,-0.292945315,0.31025921,-0.94419539,0.345069811,NA
"	Gm37587",0,NA,NA,NA,NA,NA
"	Gm37588",0.442100618,-0.168523396,0.398543265,-0.422848435,0.672405847,NA
"	Gm37590",0.240610102,-0.506546995,0.303029921,-1.671607188,0.094601806,NA
"	Gm37591",0.234244269,-0.517127314,0.302261648,-1.710859836,0.08710699,NA
"	Gm37592",0.531930394,-0.164444009,0.488258265,-0.336797184,0.736269796,NA
"	Gm37595",0.048620926,0,0.276955175,0,1,NA
"	Gm37596",0.304354956,-0.105692663,0.309720257,-0.341252019,0.732913865,NA
"	Gm37604",0.525783628,-0.511274976,0.318309649,-1.606218903,0.108225822,NA
"	Gm37605",0.358790931,-0.340115941,0.313167115,-1.08605254,0.277455748,NA
"	Gm37606",0.71696311,-0.003358246,0.454560293,-0.007387901,0.994105362,NA
"	Gm37608",0.383943517,-0.136202605,0.351620311,-0.387357045,0.6984919,NA
"	Gm37609",0.106084002,-0.255320314,0.27829411,-0.917447783,0.358908043,NA
"	Gm37611",0.38434532,-0.184881722,0.331166321,-0.558274529,0.576656935,NA
"	Gm37612",0.729699761,0.509990402,0.547669363,0.931201261,0.351749466,NA
"	Gm37613",0.925671127,-1.353598727,0.579631114,-2.33527617,0.019528998,NA
"	Gm37614",0,NA,NA,NA,NA,NA
"	Gm37615",0,NA,NA,NA,NA,NA
"	Gm37620",0.102860492,-0.458195383,0.279550526,-1.63904318,0.101204267,NA
"	Gm37622",0.334803424,-0.214237867,0.310260285,-0.69051012,0.489873448,NA
"	Gm37623",0.103142564,-0.000298002,0.280234155,-0.001063405,0.999151526,NA
"	Gm37624",0.048325547,0.24916559,0.276955175,0.899660348,0.368301031,NA
"	Gm37626",0.666822778,-0.491083626,0.51264472,-0.957941448,0.338092285,NA
"	Gm37629",0.50630331,-0.394093609,0.393736086,-1.000908027,0.316871275,NA
"	Gm3763",0,NA,NA,NA,NA,NA
"	Gm37630",0.334527847,0.100553415,0.311027348,0.32329445,0.746472257,NA
"	Gm37631",0,NA,NA,NA,NA,NA
"	Gm37632",0.423952755,0.09563738,0.317850228,0.300888192,0.763499755,NA
"	Gm37633",0.156097598,-0.193693602,0.290314183,-0.667186149,0.504653237,NA
"	Gm37634",0,NA,NA,NA,NA,NA
"	Gm37635",0,NA,NA,NA,NA,NA
"	Gm37638",0.535375042,-0.122492044,0.435470777,-0.281286484,0.778490676,NA
"	Gm37640",0.253339449,-0.135205798,0.304644663,-0.443814761,0.657176515,NA
"	Gm37641",0,NA,NA,NA,NA,NA
"	Gm37643",0.278279574,0.125619717,0.306599391,0.409719393,0.682011802,NA
"	Gm37644",0.832816669,-0.33643193,0.398466132,-0.844317505,0.398492007,NA
"	Gm37646",0.569520776,0,0.4529804,0,1,NA
"	Gm37648",1.020756191,-0.711531107,0.645719048,-1.101920579,0.270496201,NA
"	Gm37649",0.367670156,0.000230636,0.326440118,0.000706519,0.999436279,NA
"	Gm37650",0.161437519,-0.360165014,0.291447105,-1.235781749,0.216539701,NA
"	Gm37651",0.9229007,-0.166207072,0.469325523,-0.354140281,0.723233756,NA
"	Gm37652",0.325959688,-0.000169698,0.309578703,-0.000548157,0.999562634,NA
"	Gm37654",0,NA,NA,NA,NA,NA
"	Gm37656",0,NA,NA,NA,NA,NA
"	Gm37657",0,NA,NA,NA,NA,NA
"	Gm37661",0.154570697,-0.193358524,0.290399654,-0.665835931,0.505515975,NA
"	Gm37662",0.051430246,-0.256483067,0.276955175,-0.92608151,0.354403622,NA
"	Gm37663",1.044007698,0.319029346,0.630497278,0.505996389,0.612859184,NA
"	Gm37664",1.09912675,-0.129323503,0.502009216,-0.257611811,0.796706513,NA
"	Gm37665",0,NA,NA,NA,NA,NA
"	Gm37667",0.207916521,-0.434155289,0.299318745,-1.450478116,0.146925237,NA
"	Gm37671",0.685442168,-0.506628385,0.321494506,-1.575853941,0.115059468,NA
"	Gm37672",0.693378495,-0.425758857,0.567512568,-0.750219257,0.453122663,NA
"	Gm37673",0.636287488,-0.743742203,0.590810594,-1.258850486,0.208084341,NA
"	Gm37674",0.486170569,-0.010251137,0.455105842,-0.022524733,0.982029383,NA
"	Gm37676",0,NA,NA,NA,NA,NA
"	Gm37678",0.559595541,-0.311341313,0.340476502,-0.914428196,0.360491892,NA
"	Gm37679",0.356239912,-0.005838527,0.319841643,-0.018254431,0.98543588,NA
"	Gm37683",0.269415458,-0.213745944,0.308526653,-0.692795718,0.48843776,NA
"	Gm37685",0.733528744,-0.181649839,0.484013288,-0.37529928,0.707437901,NA
"	Gm37686",0.282646278,-0.106166791,0.30959852,-0.34291763,0.731660429,NA
"	Gm37687",0,NA,NA,NA,NA,NA
"	Gm37689",0.1213437,0,0.276955175,0,1,NA
"	Gm37690",0,NA,NA,NA,NA,NA
"	Gm37694",0.366825194,-0.138884337,0.381958352,-0.363611205,0.716148359,NA
"	Gm37695",0.579782673,0.138948999,0.439050233,0.316476313,0.751641002,NA
"	Gm37697",0.510002987,-0.423954729,0.328634198,-1.290050552,0.197033107,NA
"	Gm37698",0.187316057,0,0.292467909,0,1,NA
"	Gm37699",0.999082307,-0.209784859,0.616280661,-0.340404741,0.733551749,NA
"	Gm37700",0.107868938,-0.013549544,0.281165164,-0.048190692,0.961564268,NA
"	Gm37701",0,NA,NA,NA,NA,NA
"	Gm37702",0.949765724,0.181385918,0.617910564,0.293547203,0.769103925,NA
"	Gm37703",0.343871476,-0.149565309,0.399663863,-0.374227751,0.708234879,NA
"	Gm37705",0.095993671,-0.24769463,0.277576236,-0.892348113,0.372206373,NA
"	Gm37707",0.058577026,0,0.276955175,0,1,NA
"	Gm37708",0.202967622,-0.15743343,0.299337942,-0.525938773,0.598930748,NA
"	Gm37709",0.099854764,0,0.276955175,0,1,NA
"	Gm37711",0.529926793,-0.325764257,0.331250217,-0.983438624,0.325391609,NA
"	Gm37712",0.254370853,0.130343597,0.305489599,0.426671144,0.669618871,NA
"	Gm37714",0.045571811,0,0.276955175,0,1,NA
"	Gm37721",0,NA,NA,NA,NA,NA
"	Gm37724",0,NA,NA,NA,NA,NA
"	Gm37725",0.550983584,-0.1122288,0.320339458,-0.350343353,0.726081034,NA
"	Gm37727",0.051430246,-0.256483067,0.276955175,-0.92608151,0.354403622,NA
"	Gm37729",0.447060494,-0.426085796,0.381984916,-1.115451889,0.264656824,NA
"	Gm37731",0.6463973,-0.31212605,0.403165196,-0.774188975,0.438819047,NA
"	Gm37734",0,NA,NA,NA,NA,NA
"	Gm37735",0.454495655,-0.123299814,0.3922447,-0.314344116,0.753259695,NA
"	Gm37737",0.168866371,0.191828493,0.290350908,0.660678123,0.508818756,NA
"	Gm37739",0,NA,NA,NA,NA,NA
"	Gm37740",0,NA,NA,NA,NA,NA
"	Gm37741",0.193449938,0,0.292938573,0,1,NA
"	Gm37742",0.648526637,-0.539463721,0.496554318,-1.086414319,0.277295729,NA
"	Gm37743",0.127352716,0,0.27786867,0,1,NA
"	Gm37744",0.524766046,0.085031739,0.372722045,0.228137134,0.819539632,NA
"	Gm37746",0,NA,NA,NA,NA,NA
"	Gm37748",0.777208912,-0.454664942,0.463183302,-0.981609095,0.326292465,NA
"	Gm37749",0.765594951,-0.486716889,0.493540245,-0.98617467,0.324047407,NA
"	Gm37751",0.357753239,0.076586945,0.31390262,0.243983135,0.807243882,NA
"	Gm37752",0.154290738,-0.547735786,0.288289357,-1.899951465,0.057439489,NA
"	Gm37753",0.051430246,-0.256483067,0.276955175,-0.92608151,0.354403622,NA
"	Gm37754",0.269827201,-0.240804735,0.307021485,-0.784325353,0.432849227,NA
"	Gm37758",0.057046569,0,0.276955175,0,1,NA
"	Gm37764",0.205530984,-0.14592892,0.301561854,-0.483910408,0.628449454,NA
"	Gm37767",0.507196555,-0.428085093,0.347110412,-1.233282202,0.217470496,NA
"	Gm37769",0.411860102,-0.403762029,0.314963525,-1.281932661,0.19986627,NA
"	Gm37773",0.611371442,0.199738628,0.389767351,0.512456028,0.608331887,NA
"	Gm37774",0,NA,NA,NA,NA,NA
"	Gm37775",0.984161185,-0.702173017,0.64189926,-1.093899091,0.273999237,NA
"	Gm37777",1.012081472,-0.344568458,0.658039916,-0.523628505,0.600536951,NA
"	Gm37779",0.66080972,-0.53214898,0.364022655,-1.461856761,0.143780466,NA
"	Gm37781",0.802782843,-0.922154877,0.574910738,-1.603996613,0.108714799,NA
"	Gm37782",0.370157143,-0.454853,0.312871726,-1.453800269,0.146001689,NA
"	Gm37783",0.369817471,-0.160528956,0.314440813,-0.51052201,0.609685798,NA
"	Gm37789",1.070538545,-1.002694429,0.533092382,-1.880901813,0.059985276,NA
"	Gm37790",1.013523619,-0.548655609,0.535244882,-1.025055312,0.30533709,NA
"	Gm37792",0.57935888,-0.739897597,0.420534135,-1.759423401,0.07850562,NA
"	Gm37796",0.13330083,-0.221564728,0.286460115,-0.773457511,0.439251665,NA
"	Gm37797",0.113516771,0,0.277046217,0,1,NA
"	Gm37798",0,NA,NA,NA,NA,NA
"	Gm37799",0.450806947,-0.51547767,0.315943209,-1.63155167,0.102773967,NA
"	Gm37803",0.051430246,-0.256483067,0.276955175,-0.92608151,0.354403622,NA
"	Gm37804",0.154290738,-0.547735786,0.288289357,-1.899951465,0.057439489,NA
"	Gm37805",0.977210715,0.169166419,0.667429732,0.253459518,0.79991314,NA
"	Gm37806",1.041933192,-1.220162348,0.638711992,-1.910348267,0.056088387,NA
"	Gm37808",0,NA,NA,NA,NA,NA
"	Gm37809",0.661823616,-0.234151942,0.537280519,-0.435809477,0.662974967,NA
"	Gm37811",0.131383777,-0.400060019,0.285875855,-1.399418704,0.161687461,NA
"	Gm37812",0.641616224,-0.133454385,0.461779035,-0.289000527,0.772580974,NA
"	Gm37813",0.780554123,-0.020854456,0.484776305,-0.043018719,0.965686612,NA
"	Gm37814",0.610714729,-0.382710152,0.478853835,-0.799221232,0.424162143,NA
"	Gm37815",0.172920799,-0.000224356,0.296719074,-0.000756124,0.9993967,NA
"	Gm37817",0.619821557,-0.017869291,0.514651495,-0.034721149,0.972302097,NA
"	Gm37818",0.343996189,-0.290746866,0.311999748,-0.931881731,0.35139765,NA
"	Gm37819",0.048325547,0.24916559,0.276955175,0.899660348,0.368301031,NA
"	Gm37821",0.586840376,-0.309272696,0.34760675,-0.889720054,0.373616223,NA
"	Gm37822",0.160934166,-0.382905835,0.291412454,-1.313965241,0.188857902,NA
"	Gm37823",0.159299184,-0.175358409,0.293571984,-0.597326782,0.550289227,NA
"	Gm37824",0.507984024,-0.510409356,0.389606386,-1.310064143,0.190174138,NA
"	Gm37825",0.430206483,-0.32011148,0.315656311,-1.014113984,0.310528366,NA
"	Gm37827",0.137749609,-0.389776445,0.287329036,-1.356550837,0.174923972,NA
"	Gm37828",0.051430246,-0.256483067,0.276955175,-0.92608151,0.354403622,NA
"	Gm37830",0.157837625,0.189758456,0.290881576,0.652356396,0.514171286,NA
"	Gm37831",0.682199804,-0.360137121,0.44329709,-0.812405787,0.416558827,NA
"	Gm37833",0.189179856,-0.459658444,0.296916153,-1.548108581,0.121596157,NA
"	Gm37834",0.413134401,0.292732703,0.315538181,0.92772514,0.353550164,NA
"	Gm37837",0,NA,NA,NA,NA,NA
"	Gm37839",0.102860492,-0.458195383,0.279550526,-1.63904318,0.101204267,NA
"	Gm37840",0.028523285,0,0.276955175,0,1,NA
"	Gm37843",0.488432338,-0.200290728,0.36225899,-0.55289374,0.580336174,NA
"	Gm37846",0.433608707,0.131573097,0.406813566,0.323423573,0.74637448,NA
"	Gm37847",0,NA,NA,NA,NA,NA
"	Gm37848",0.817615819,-0.724278475,0.617018636,-1.173835656,0.240460859,NA
"	Gm37849",0.950115954,0.400309047,0.53707668,0.745348032,0.456061351,NA
"	Gm37852",0.049927382,0,0.276955175,0,1,NA
"	Gm37853",0.051430246,-0.256483067,0.276955175,-0.92608151,0.354403622,NA
"	Gm37854",0.407720462,-0.574899571,0.364912732,-1.575443993,0.115153996,NA
"	Gm37857",0.099755793,-0.010639024,0.279668689,-0.038041527,0.969654572,NA
"	Gm37858",0.177280098,0,0.29107928,0,1,NA
"	Gm37861",0.626370526,-0.480058243,0.434694164,-1.104358611,0.269437607,NA
"	Gm37862",0.271439884,-0.243770151,0.306654784,-0.794933469,0.426652204,NA
"	Gm37865",0,NA,NA,NA,NA,NA
"	Gm37866",0.744105768,0.102066344,0.473732451,0.21545145,0.82941536,NA
"	Gm37867",0.051430246,-0.256483067,0.276955175,-0.92608151,0.354403622,NA
"	Gm37869",0,NA,NA,NA,NA,NA
"	Gm37870",0,NA,NA,NA,NA,NA
"	Gm37871",0.26037474,-0.488659873,0.304883246,-1.602777061,0.108983883,NA
"	Gm37872",0.255648366,-0.48563069,0.304532618,-1.594675449,0.110784831,NA
"	Gm37875",0,NA,NA,NA,NA,NA
"	Gm37876",0.396551507,0.061541344,0.315899237,0.194813208,0.845539182,NA
"	Gm37880",0.556893181,-0.12840158,0.336305758,-0.381800124,0.702609627,NA
"	Gm37883",0.154983411,-0.192804028,0.29054103,-0.663603444,0.506944153,NA
"	Gm37884",0.151186039,-0.177705386,0.292259656,-0.6080394,0.543161342,NA
"	Gm37886",0.310554488,-0.378206664,0.336778892,-1.123011784,0.26143249,NA
"	Gm37887",0.879974502,-0.591231369,0.569752684,-1.037698261,0.299410555,NA
"	Gm37888",0.111321234,-0.24143513,0.278195788,-0.867860477,0.385470718,NA
"	Gm37889",0,NA,NA,NA,NA,NA
"	Gm37891",0.359073003,-0.163634978,0.314000792,-0.52112919,0.602276778,NA
"	Gm37892",0.154290738,-0.547735786,0.288289357,-1.899951465,0.057439489,NA
"	Gm37894",0.713343186,-0.01600374,0.590889541,-0.027084148,0.978392618,NA
"	Gm37896",1.05217201,-0.755819229,0.634211739,-1.191745884,0.233360901,NA
"	Gm37897",0.355859653,-0.101195041,0.321703864,-0.314559608,0.753096052,NA
"	Gm37898",0,NA,NA,NA,NA,NA
"	Gm379",0.105530884,0,0.276955175,0,1,NA
"	Gm37900",0.675040301,-0.127561815,0.462355103,-0.275895766,0.782628126,NA
"	Gm37903",0.391390854,-0.424034132,0.392419766,-1.080562623,0.279891716,NA
"	Gm37905",0.19434557,0,0.289207465,0,1,NA
"	Gm37907",0.441439001,0.246262582,0.372429207,0.661233268,0.508462729,NA
"	Gm37908",0.220904086,-0.438075598,0.300652983,-1.457080498,0.145094161,NA
"	Gm37910",0.086319363,-0.253835061,0.277142434,-0.915901104,0.359718768,NA
"	Gm37911",0.368601827,-0.44267111,0.312861564,-1.414910491,0.157094742,NA
"	Gm37912",0.499775582,0.30370109,0.482551899,0.629364614,0.529110379,NA
"	Gm37913",0,NA,NA,NA,NA,NA
"	Gm37915",0.754920192,-0.249650437,0.522817507,-0.477509711,0.632999207,NA
"	Gm37916",0.203216812,-0.16745599,0.299514485,-0.559091457,0.576099305,NA
"	Gm37917",0,NA,NA,NA,NA,NA
"	Gm37920",0.248781545,-0.379575233,0.304312403,-1.247320939,0.212279843,NA
"	Gm37923",0,NA,NA,NA,NA,NA
"	Gm37924",0.350697624,-0.095095511,0.313596426,-0.303241693,0.761705678,NA
"	Gm37926",0.312336893,-0.337888591,0.319722294,-1.056818988,0.290594207,NA
"	Gm37927",0,NA,NA,NA,NA,NA
"	Gm37928",0.547906495,-0.501117019,0.361523041,-1.386127471,0.165707983,NA
"	Gm37929",0.245476915,-0.264785109,0.304026351,-0.870928155,0.383793382,NA
"	Gm3793",1.046435858,-0.66505021,0.607058055,-1.095529833,0.273284583,NA
"	Gm37930",0.815361596,0.393577995,0.511334478,0.769707524,0.441473406,NA
"	Gm37932",0.445340725,-0.244798304,0.315760252,-0.775266369,0.438182278,NA
"	Gm37934",0.097944118,0.241568765,0.279037736,0.865720776,0.386643304,NA
"	Gm37935",1.014057508,-0.617930554,0.571692888,-1.080878503,0.279751162,NA
"	Gm37936",0.140227218,0.201788703,0.28777691,0.70119838,0.48317922,NA
"	Gm37937",0,NA,NA,NA,NA,NA
"	Gm37938",0.825669015,-0.703596365,0.437926345,-1.606654573,0.108130164,NA
"	Gm37939",0,NA,NA,NA,NA,NA
"	Gm37941",0.490430112,-0.190059401,0.38462256,-0.494145224,0.621203621,NA
"	Gm37942",0.364239212,-0.446479436,0.3126526,-1.428036856,0.153281251,NA
"	Gm37943",0.963010294,-0.393677181,0.445048308,-0.884571795,0.376387624,NA
"	Gm37946",0.31361569,-0.225971989,0.309802762,-0.729405987,0.465753357,NA
"	Gm37947",0.10238842,-0.257126022,0.278013074,-0.92487025,0.355033403,NA
"	Gm37948",0,NA,NA,NA,NA,NA
"	Gm37949",0.918003169,-0.510903891,0.536046872,-0.953095556,0.340541658,NA
"	Gm37950",0.211901452,0.131682303,0.302827895,0.43484205,0.66367708,NA
"	Gm37951",0.145307493,0.197529625,0.288881697,0.683773416,0.494118256,NA
"	Gm37952",0,NA,NA,NA,NA,NA
"	Gm37954",0.849469734,-0.379870552,0.53568386,-0.709131972,0.478242584,NA
"	Gm37955",0.102860492,-0.458195383,0.279550526,-1.63904318,0.101204267,NA
"	Gm37956",0.06067185,0,0.276955175,0,1,NA
"	Gm37957",0.619492629,0.0825275,0.452624989,0.182330853,0.855323087,NA
"	Gm37958",0.051712318,0.24916559,0.276955175,0.899660348,0.368301031,NA
"	Gm37964",0.699239315,-0.551301521,0.416967361,-1.322169485,0.18611172,NA
"	Gm37965",0.629737653,0.119627787,0.482447379,0.24796028,0.804165139,NA
"	Gm37966",0.155912413,-0.186135426,0.292970764,-0.635337887,0.525208069,NA
"	Gm37967",0.687459533,-0.319583333,0.503546636,-0.634664815,0.525647046,NA
"	Gm37970",1.019903262,-0.189522591,0.627105575,-0.302217997,0.762485886,NA
"	Gm37971",0.302766428,-0.322172065,0.309342931,-1.041472206,0.297656446,NA
"	Gm37972",0.149782145,0,0.280610143,0,1,NA
"	Gm37974",0.051430246,-0.256483067,0.276955175,-0.92608151,0.354403622,NA
"	Gm37975",0.458923553,-0.2686481,0.332773839,-0.807299338,0.419494045,NA
"	Gm37977",0.083214664,0.239910397,0.27760919,0.864201928,0.387476973,NA
"	Gm37978",0.813815541,0.071610775,0.484609392,0.147770093,0.882524212,NA
"	Gm37980",0.341179873,-0.007478197,0.392293669,-0.019062751,0.984791046,NA
"	Gm37982",0.801050873,-0.574564976,0.534308623,-1.075342884,0.282221243,NA
"	Gm37984",0.898898458,-0.649257029,0.513836002,-1.263549121,0.206391905,NA
"	Gm37987",0.144319217,-0.009227409,0.291123384,-0.03169587,0.974714589,NA
"	Gm37988",0,NA,NA,NA,NA,NA
"	Gm37989",0.154290738,-0.547735786,0.288289357,-1.899951465,0.057439489,NA
"	Gm37993",0.558865886,-0.620282093,0.318159518,-1.949594648,0.051224452,NA
"	Gm37995",0.558893274,-0.393815299,0.341485192,-1.153242684,0.248810788,NA
"	Gm37997",0.289264835,0.113642578,0.307870112,0.369125076,0.712034499,NA
"	Gm37998",0,NA,NA,NA,NA,NA
"	Gm37999",0.249425536,-0.117612084,0.306617405,-0.383579283,0.701290297,NA
"	Gm38000",0.097241851,0,0.276955175,0,1,NA
"	Gm38001",1.018269463,-0.33050431,0.620644747,-0.532517696,0.594367489,NA
"	Gm38003",0,NA,NA,NA,NA,NA
"	Gm38004",1.037061539,-0.267950071,0.574228152,-0.466626496,0.640767127,NA
"	Gm38005",0.304878625,-0.27416389,0.332689031,-0.82408455,0.409891518,NA
"	Gm38006",0.254046531,-0.346635201,0.305692561,-1.133934039,0.256822217,NA
"	Gm38010",0.962298407,0.606808744,0.555872084,1.091633779,0.274994103,NA
"	Gm38011",0.141214518,0.366110718,0.2879149,1.271593512,0.203517583,NA
"	Gm38012",0.149965247,0.363919501,0.289467638,1.257202714,0.208680241,NA
"	Gm38013",0,NA,NA,NA,NA,NA
"	Gm38024",0.554001285,-0.213569334,0.448881375,-0.475781233,0.634230241,NA
"	Gm38025",0.051430246,-0.256483067,0.276955175,-0.92608151,0.354403622,NA
"	Gm38028",0,NA,NA,NA,NA,NA
"	Gm38029",0.436359565,-0.361803478,0.316528177,-1.143037189,0.253023151,NA
"	Gm38031",0.824016663,-0.754922173,0.524941481,-1.438107294,0.150403613,NA
